time,altitude,velocity_smooth,heartrate,cadence,watts,temp,moving,latitude,longitude,id
3178,318.4,11.96,,73,209.0,25,True,32.911585,-97.696763,13901708037
3179,318.2,12.12,,74,194.0,25,True,32.911582,-97.696631,13901708037
3180,318.0,12.28,,76,184.0,25,True,32.911577,-97.696497,13901708037
3181,317.8,12.42,,76,186.0,24,True,32.911576,-97.696362,13901708037
3182,317.6,12.58,,76,186.0,25,True,32.911573,-97.696223,13901708037
3183,316.6,12.72,,80,197.0,25,True,32.911567,-97.696084,13901708037
3184,315.2,12.74,,80,197.0,25,True,32.911555,-97.695949,13901708037
3185,314.2,12.84,,78,197.0,25,True,32.911545,-97.695809,13901708037
3186,312.8,12.98,,80,215.0,25,True,32.91154,-97.695668,13901708037
3187,312.0,13.04,,78,214.0,25,True,32.911536,-97.695528,13901708037
3188,311.6,13.06,,80,216.0,25,True,32.91153,-97.695389,13901708037
3189,311.0,13.0,,76,206.0,25,True,32.911524,-97.695256,13901708037
3190,310.4,12.84,,78,207.0,25,True,32.911516,-97.695123,13901708037
3191,309.8,12.7,,74,223.0,25,True,32.911512,-97.694989,13901708037
3192,309.6,12.5,,76,226.0,25,True,32.911508,-97.694858,13901708037
3193,309.2,12.32,,76,209.0,25,True,32.911504,-97.694728,13901708037
3194,309.2,12.3,,72,195.0,25,True,32.911502,-97.694598,13901708037
3195,309.2,12.2,,72,182.0,25,True,32.911494,-97.694474,13901708037
3196,309.2,11.98,,72,0.0,25,True,32.911489,-97.694349,13901708037
3197,309.0,11.86,,72,0.0,25,True,32.911484,-97.694226,13901708037
3198,308.8,11.68,,0,0.0,25,True,32.911474,-97.694105,13901708037
3199,308.6,11.54,,0,0.0,25,True,32.911466,-97.693982,13901708037
3200,308.4,11.46,,15,35.0,25,True,32.911463,-97.693861,13901708037
3201,308.0,11.48,,15,172.0,25,True,32.911458,-97.693736,13901708037
3202,307.8,11.44,,76,172.0,25,True,32.911453,-97.693613,13901708037
3203,307.6,11.56,,76,210.0,25,True,32.91145,-97.693488,13901708037
3204,307.4,11.58,,77,210.0,25,True,32.911446,-97.693363,13901708037
3205,307.2,11.66,,79,233.0,25,True,32.911441,-97.693239,13901708037
3206,306.6,11.6,,76,217.0,25,True,32.911437,-97.693118,13901708037
3207,306.4,11.6,,76,235.0,25,True,32.911434,-97.692994,13901708037
3208,306.2,11.5,,76,249.0,25,True,32.911425,-97.692872,13901708037
3209,305.8,11.52,,77,252.0,25,True,32.911419,-97.692746,13901708037
3210,305.6,11.48,,76,246.0,25,True,32.911414,-97.692624,13901708037
3211,305.4,11.5,,74,230.0,25,True,32.911411,-97.692501,13901708037
3212,305.2,11.56,,74,237.0,25,True,32.911408,-97.692377,13901708037
3213,305.2,11.54,,78,256.0,25,True,32.9114,-97.692257,13901708037
3214,304.8,11.34,,75,214.0,25,True,32.911391,-97.692141,13901708037
3215,304.6,11.26,,79,238.0,25,True,32.911382,-97.692023,13901708037
3216,304.6,11.18,,79,222.0,25,True,32.911374,-97.691906,13901708037
3217,305.0,11.06,,79,222.0,25,True,32.911368,-97.691788,13901708037
3218,305.0,11.02,,80,239.0,25,True,32.911363,-97.691671,13901708037
3219,305.0,11.02,,79,221.0,25,True,32.91136,-97.691555,13901708037
3220,304.6,10.96,,75,194.0,25,True,32.911354,-97.691438,13901708037
3221,304.8,10.92,,76,217.0,25,True,32.911349,-97.691324,13901708037
3222,305.0,10.82,,75,209.0,25,True,32.911347,-97.691211,13901708037
3223,304.8,10.68,,77,201.0,25,True,32.911343,-97.691098,13901708037
3224,304.6,10.68,,78,227.0,25,True,32.911337,-97.690985,13901708037
3225,304.4,10.78,,78,229.0,25,True,32.911334,-97.690865,13901708037
3226,304.0,10.76,,77,216.0,25,True,32.911328,-97.69075,13901708037
3227,303.8,10.72,,79,239.0,25,True,32.911323,-97.690637,13901708037
3228,304.0,10.74,,78,244.0,25,True,32.911318,-97.690526,13901708037
3229,303.8,10.68,,83,255.0,25,True,32.911317,-97.690415,13901708037
3230,303.8,10.44,,83,138.0,25,True,32.911314,-97.690309,13901708037
3231,303.8,10.18,,67,138.0,25,True,32.911308,-97.690208,13901708037
3232,303.8,9.94,,92,292.0,25,True,32.911301,-97.690107,13901708037
3233,304.0,9.66,,86,265.0,25,True,32.911297,-97.69001,13901708037
3234,304.0,9.36,,87,265.0,25,True,32.911293,-97.689914,13901708037
3235,304.0,9.04,,84,242.0,25,True,32.911287,-97.689824,13901708037
3236,304.4,8.8,,79,219.0,25,True,32.911282,-97.689736,13901708037
3237,304.4,8.4,,79,221.0,25,True,32.911275,-97.689658,13901708037
3238,304.8,8.12,,83,221.0,25,True,32.911276,-97.689578,13901708037
3239,305.4,7.68,,83,226.0,25,True,32.911275,-97.689506,13901708037
3240,305.8,7.28,,81,226.0,25,True,32.911274,-97.689435,13901708037
3241,306.0,6.96,,77,242.0,25,True,32.911274,-97.689366,13901708037
3242,306.4,6.76,,78,258.0,25,True,32.911271,-97.689298,13901708037
3243,307.0,6.46,,75,250.0,25,True,32.911266,-97.689232,13901708037
3244,307.2,6.34,,73,249.0,25,True,32.911262,-97.689165,13901708037
3245,307.6,6.3,,71,256.0,25,True,32.911259,-97.689099,13901708037
3246,307.8,6.16,,72,267.0,25,True,32.911254,-97.689035,13901708037
3247,308.0,6.18,,69,227.0,25,True,32.911251,-97.688968,13901708037
3248,308.2,6.12,,82,297.0,25,True,32.911247,-97.688905,13901708037
3249,308.2,6.1,,67,229.0,25,True,32.911243,-97.688841,13901708037
3250,308.4,6.04,,68,249.0,25,True,32.911241,-97.688778,13901708037
3251,308.4,6.06,,70,270.0,25,True,32.911239,-97.688713,13901708037
3252,308.4,6.02,,68,256.0,25,True,32.911237,-97.688647,13901708037
3253,308.6,6.08,,72,265.0,25,True,32.911236,-97.688581,13901708037
3254,308.6,6.14,,72,248.0,25,True,32.911232,-97.688513,13901708037
3255,308.6,6.22,,70,239.0,25,True,32.911228,-97.688445,13901708037
3256,308.8,6.3,,75,257.0,25,True,32.911226,-97.688376,13901708037
3257,308.8,6.36,,75,270.0,25,True,32.911223,-97.688307,13901708037
3258,309.0,6.38,,75,270.0,25,True,32.911218,-97.688239,13901708037
3259,309.0,6.42,,73,254.0,25,True,32.911216,-97.688171,13901708037
3260,309.0,6.42,,74,255.0,25,True,32.911214,-97.688104,13901708037
3261,309.4,6.34,,74,270.0,25,True,32.911208,-97.688039,13901708037
3262,309.4,6.28,,72,253.0,25,True,32.911202,-97.687974,13901708037
3263,309.6,6.2,,75,283.0,25,True,32.911202,-97.687909,13901708037
3264,309.8,6.14,,72,267.0,25,True,32.9112,-97.687844,13901708037
3265,310.0,6.1,,72,264.0,25,True,32.911195,-97.687778,13901708037
3266,310.2,6.14,,73,297.0,25,True,32.911196,-97.687711,13901708037
3267,310.4,6.24,,73,254.0,25,True,32.911197,-97.687641,13901708037
3268,310.4,6.36,,74,254.0,25,True,32.911194,-97.687572,13901708037
3269,310.4,6.42,,72,198.0,25,True,32.91119,-97.6875,13901708037
3270,310.4,6.64,,71,194.0,25,True,32.911187,-97.687424,13901708037
3271,310.4,6.8,,71,0.0,25,True,32.911186,-97.687349,13901708037
3272,310.6,6.88,,71,0.0,25,True,32.911185,-97.687273,13901708037
3273,310.4,7.14,,0,0.0,25,True,32.911185,-97.687191,13901708037
3274,310.4,7.4,,0,0.0,25,True,32.911181,-97.687105,13901708037
3275,310.4,7.68,,0,0.0,25,True,32.911176,-97.687012,13901708037
3276,310.2,8.08,,36,86.0,25,True,32.911172,-97.686916,13901708037
3277,309.0,8.44,,72,209.0,25,True,32.911167,-97.68682,13901708037
3278,308.4,8.74,,75,205.0,25,True,32.911164,-97.686721,13901708037
3279,308.2,9.14,,73,180.0,25,True,32.911161,-97.686619,13901708037
3280,307.8,9.28,,80,219.0,25,True,32.911159,-97.686517,13901708037
3281,307.6,9.42,,78,209.0,25,True,32.911157,-97.686413,13901708037
3282,307.2,9.64,,78,222.0,25,True,32.911148,-97.686308,13901708037
3283,307.2,9.74,,81,230.0,25,True,32.911137,-97.686206,13901708037
3284,306.8,9.62,,80,238.0,25,True,32.911133,-97.686107,13901708037
3285,306.4,9.56,,82,219.0,25,True,32.911127,-97.686013,13901708037
3286,306.4,9.26,,86,262.0,25,True,32.911121,-97.685923,13901708037
3287,306.4,8.88,,83,257.0,25,True,32.911114,-97.685837,13901708037
3288,306.4,8.4,,80,235.0,25,True,32.91111,-97.685756,13901708037
3289,306.8,8.04,,80,257.0,25,True,32.911109,-97.685676,13901708037
3290,307.2,7.64,,82,257.0,25,True,32.911105,-97.6856,13901708037
3291,308.2,7.4,,77,221.0,25,True,32.911101,-97.685527,13901708037
3292,308.6,7.02,,80,281.0,25,True,32.911097,-97.685459,13901708037
3293,309.0,6.82,,81,259.0,25,True,32.911096,-97.685391,13901708037
3294,309.4,6.54,,81,283.0,25,True,32.911091,-97.685327,13901708037
3295,310.0,6.26,,80,269.0,25,True,32.911087,-97.685266,13901708037
3296,310.4,6.0,,78,287.0,26,True,32.911085,-97.685206,13901708037
3297,310.8,5.88,,78,287.0,26,True,32.911082,-97.685148,13901708037
3298,311.0,5.64,,75,287.0,25,True,32.91108,-97.685091,13901708037
3299,311.4,5.54,,75,286.0,26,True,32.91108,-97.685032,13901708037
3300,311.6,5.44,,74,286.0,26,True,32.911075,-97.684976,13901708037
3301,311.8,5.38,,75,285.0,26,True,32.911075,-97.684919,13901708037
3302,312.2,5.28,,71,253.0,26,True,32.911073,-97.684862,13901708037
3303,312.2,5.32,,72,265.0,26,True,32.911072,-97.684804,13901708037
3304,312.6,5.3,,72,271.0,26,True,32.911068,-97.684747,13901708037
3305,312.8,5.38,,72,261.0,26,True,32.911062,-97.684687,13901708037
3306,313.0,5.5,,72,251.0,26,True,32.911059,-97.684624,13901708037
3307,313.2,5.64,,74,261.0,26,True,32.911056,-97.684564,13901708037
3308,313.2,5.64,,74,264.0,26,True,32.911056,-97.684503,13901708037
3309,313.2,5.78,,75,252.0,26,True,32.911056,-97.684439,13901708037
3310,313.4,5.88,,78,275.0,26,True,32.911054,-97.684377,13901708037
3311,313.4,5.82,,69,238.0,26,True,32.911053,-97.684316,13901708037
3312,313.6,5.78,,69,234.0,26,True,32.911055,-97.684256,13901708037
3313,313.8,5.86,,68,234.0,26,True,32.911055,-97.684193,13901708037
3314,314.2,5.9,,71,252.0,26,True,32.911057,-97.684125,13901708037
3315,314.6,5.96,,70,286.0,26,True,32.911057,-97.684058,13901708037
3316,314.6,6.08,,70,0.0,26,True,32.911057,-97.683991,13901708037
3317,314.6,6.24,,70,0.0,26,True,32.911057,-97.683925,13901708037
3318,314.6,6.24,,0,0.0,26,True,32.911056,-97.683861,13901708037
3319,314.4,6.26,,15,3.0,26,True,32.911059,-97.68379,13901708037
3320,313.8,6.3,,68,144.0,26,True,32.911063,-97.683717,13901708037
3321,313.8,6.62,,67,151.0,26,True,32.911069,-97.683637,13901708037
3322,313.6,6.82,,69,176.0,26,True,32.911077,-97.683557,13901708037
3323,313.4,7.26,,69,180.0,26,True,32.911081,-97.683472,13901708037
3324,313.4,7.6,,65,176.0,26,True,32.911086,-97.683385,13901708037
3325,313.0,8.06,,69,189.0,26,True,32.911093,-97.683292,13901708037
3326,312.8,8.3,,72,200.0,26,True,32.911099,-97.683197,13901708037
3327,312.6,8.66,,72,184.0,26,True,32.911103,-97.683099,13901708037
3328,312.4,8.94,,72,182.0,26,True,32.911111,-97.682997,13901708037
3329,312.0,9.34,,74,179.0,26,True,32.911122,-97.682893,13901708037
3330,311.6,9.56,,77,174.0,26,True,32.91113,-97.682787,13901708037
3331,310.6,9.64,,71,149.0,26,True,32.91114,-97.682684,13901708037
3332,310.0,9.76,,71,167.0,26,True,32.911142,-97.682576,13901708037
3333,309.2,9.88,,74,209.0,26,True,32.911146,-97.682469,13901708037
3334,308.2,10.06,,75,183.0,26,True,32.911149,-97.682352,13901708037
3335,307.6,10.24,,76,176.0,26,True,32.911149,-97.682235,13901708037
3336,307.2,10.58,,77,178.0,26,True,32.911146,-97.682114,13901708037
3337,306.8,10.94,,83,192.0,26,True,32.911138,-97.681991,13901708037
3338,306.4,11.28,,81,179.0,26,True,32.911129,-97.681867,13901708037
3339,306.0,11.46,,79,145.0,26,True,32.911114,-97.681741,13901708037
3340,305.8,11.64,,77,185.0,26,True,32.911094,-97.681616,13901708037
3341,305.6,11.82,,77,193.0,26,True,32.911072,-97.681488,13901708037
3342,304.8,12.02,,79,202.0,26,True,32.911048,-97.681358,13901708037
3343,304.6,12.18,,79,202.0,26,True,32.911019,-97.681231,13901708037
3344,304.0,12.2,,80,190.0,26,True,32.910981,-97.681107,13901708037
3345,303.8,12.26,,82,216.0,26,True,32.910944,-97.680985,13901708037
3346,302.6,12.28,,80,213.0,26,True,32.910908,-97.680863,13901708037
3347,302.4,12.08,,80,214.0,26,True,32.910871,-97.680745,13901708037
3348,302.4,11.98,,83,214.0,26,True,32.910835,-97.680627,13901708037
3349,302.0,11.84,,83,209.0,26,True,32.910804,-97.680513,13901708037
3350,302.0,11.54,,81,205.0,26,True,32.910765,-97.680411,13901708037
3351,302.4,11.18,,78,231.0,26,True,32.910725,-97.680308,13901708037
3352,302.6,10.88,,73,217.0,26,True,32.910694,-97.680206,13901708037
3353,303.0,10.36,,73,183.0,26,True,32.910666,-97.680111,13901708037
3354,303.6,9.86,,81,183.0,26,True,32.910636,-97.680022,13901708037
3355,304.0,9.42,,79,249.0,26,True,32.91061,-97.679937,13901708037
3356,304.0,8.98,,79,227.0,26,True,32.910585,-97.679857,13901708037
3357,304.6,8.38,,82,253.0,26,True,32.910559,-97.679787,13901708037
3358,305.6,7.84,,80,240.0,26,True,32.910535,-97.67972,13901708037
3359,306.0,7.32,,77,254.0,26,True,32.910512,-97.679659,13901708037
3360,307.0,6.8,,87,243.0,26,True,32.910491,-97.6796,13901708037
3361,307.6,6.22,,86,251.0,26,True,32.910473,-97.679548,13901708037
3362,308.2,5.84,,80,245.0,26,True,32.91046,-97.679495,13901708037
3363,308.4,5.48,,80,245.0,26,True,32.910442,-97.67945,13901708037
3364,308.8,5.16,,74,257.0,26,True,32.910429,-97.679404,13901708037
3365,309.2,4.86,,76,248.0,26,True,32.910417,-97.679361,13901708037
3366,309.4,4.58,,71,250.0,26,True,32.910406,-97.679323,13901708037
3367,309.6,4.22,,68,256.0,26,True,32.910395,-97.679286,13901708037
3368,309.6,3.98,,68,271.0,26,True,32.910384,-97.679247,13901708037
3369,309.8,3.82,,66,245.0,26,True,32.910371,-97.679208,13901708037
3370,310.0,3.74,,64,236.0,26,True,32.910359,-97.679167,13901708037
3371,310.2,3.84,,64,232.0,26,True,32.910348,-97.679122,13901708037
3372,310.2,4.04,,64,232.0,26,True,32.910334,-97.67908,13901708037
3373,310.6,4.14,,64,240.0,26,True,32.910323,-97.67904,13901708037
3374,310.8,4.18,,64,225.0,26,True,32.910309,-97.679001,13901708037
3375,310.8,4.2,,64,225.0,26,True,32.910297,-97.678962,13901708037
3376,310.8,4.08,,67,225.0,26,True,32.910283,-97.678927,13901708037
3377,311.0,3.96,,64,211.0,26,True,32.910272,-97.678887,13901708037
3378,311.2,3.86,,68,251.0,26,True,32.910261,-97.678848,13901708037
3379,311.4,3.92,,70,260.0,26,True,32.910248,-97.678803,13901708037
3380,311.8,4.02,,66,206.0,26,True,32.910234,-97.678758,13901708037
3381,311.8,4.14,,67,221.0,26,True,32.910217,-97.678713,13901708037
3382,312.0,4.42,,69,228.0,26,True,32.910198,-97.678665,13901708037
3383,312.0,4.6,,69,226.0,26,True,32.910175,-97.67862,13901708037
3384,312.0,4.72,,72,226.0,26,True,32.910146,-97.67858,13901708037
3385,312.0,4.82,,72,235.0,26,True,32.910109,-97.678549,13901708037
3386,312.4,4.92,,69,230.0,26,True,32.910073,-97.678524,13901708037
3387,312.6,4.76,,68,238.0,26,True,32.910037,-97.678509,13901708037
3388,312.8,4.68,,69,254.0,26,True,32.909999,-97.678493,13901708037
3389,313.0,4.6,,77,363.0,26,True,32.909961,-97.67848,13901708037
3390,313.2,4.42,,71,314.0,26,True,32.909925,-97.678476,13901708037
